uncertainty_id,fold_id,sample_id,toolchain,split_membership,codesys_flag,binary_sha256,affected_field,uncertainty_code,severity,recoverability,evidence_trace,notes,evidence_label
codesys_ARRAY_SUM::EC1::U01::1,fold_0,codesys_ARRAY_SUM,CODESYS,train,codesys,1255673866f1a50aae844b9b805dfabde8815af6aa8d862158a98100d958692f,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_SUM:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_ARRAY_SUM::EC2::U01::2,fold_0,codesys_ARRAY_SUM,CODESYS,train,codesys,1255673866f1a50aae844b9b805dfabde8815af6aa8d862158a98100d958692f,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_SUM:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_ARRAY_SUM::EC3::U11::3,fold_0,codesys_ARRAY_SUM,CODESYS,train,codesys,1255673866f1a50aae844b9b805dfabde8815af6aa8d862158a98100d958692f,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_SUM:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_ARRAY_SUM::EC4::U13::4,fold_0,codesys_ARRAY_SUM,CODESYS,train,codesys,1255673866f1a50aae844b9b805dfabde8815af6aa8d862158a98100d958692f,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_SUM:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_ARRAY_SUM::EC5::U02::5,fold_0,codesys_ARRAY_SUM,CODESYS,train,codesys,1255673866f1a50aae844b9b805dfabde8815af6aa8d862158a98100d958692f,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_SUM:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_ARRAY_TREND::EC1::U01::1,fold_0,codesys_ARRAY_TREND,CODESYS,train,codesys,b489d9cce8d7422b2e70db86759d7161d637e74c590e1c815c151f11440e4a3f,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_TREND:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_ARRAY_TREND::EC2::U01::2,fold_0,codesys_ARRAY_TREND,CODESYS,train,codesys,b489d9cce8d7422b2e70db86759d7161d637e74c590e1c815c151f11440e4a3f,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_TREND:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_ARRAY_TREND::EC3::U11::3,fold_0,codesys_ARRAY_TREND,CODESYS,train,codesys,b489d9cce8d7422b2e70db86759d7161d637e74c590e1c815c151f11440e4a3f,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_TREND:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_ARRAY_TREND::EC4::U13::4,fold_0,codesys_ARRAY_TREND,CODESYS,train,codesys,b489d9cce8d7422b2e70db86759d7161d637e74c590e1c815c151f11440e4a3f,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_TREND:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_ARRAY_TREND::EC5::U02::5,fold_0,codesys_ARRAY_TREND,CODESYS,train,codesys,b489d9cce8d7422b2e70db86759d7161d637e74c590e1c815c151f11440e4a3f,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_TREND:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_ARRAY_VAR::EC1::U01::1,fold_0,codesys_ARRAY_VAR,CODESYS,train,codesys,2e20dad720a8be543a7662ff7c096fcf40ef975934782988564c68b7e43a94e2,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_VAR:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_ARRAY_VAR::EC2::U01::2,fold_0,codesys_ARRAY_VAR,CODESYS,train,codesys,2e20dad720a8be543a7662ff7c096fcf40ef975934782988564c68b7e43a94e2,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_VAR:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_ARRAY_VAR::EC3::U11::3,fold_0,codesys_ARRAY_VAR,CODESYS,train,codesys,2e20dad720a8be543a7662ff7c096fcf40ef975934782988564c68b7e43a94e2,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_VAR:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_ARRAY_VAR::EC4::U13::4,fold_0,codesys_ARRAY_VAR,CODESYS,train,codesys,2e20dad720a8be543a7662ff7c096fcf40ef975934782988564c68b7e43a94e2,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_VAR:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_ARRAY_VAR::EC5::U02::5,fold_0,codesys_ARRAY_VAR,CODESYS,train,codesys,2e20dad720a8be543a7662ff7c096fcf40ef975934782988564c68b7e43a94e2,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ARRAY_VAR:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_ASINH::EC1::U01::1,fold_0,codesys_ASINH,CODESYS,train,codesys,c6af70715095a9060c83fd8dbbfe8ec9663217ac7c6ff57fbcce9e15383506dc,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASINH:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_ASINH::EC2::U01::2,fold_0,codesys_ASINH,CODESYS,train,codesys,c6af70715095a9060c83fd8dbbfe8ec9663217ac7c6ff57fbcce9e15383506dc,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASINH:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_ASINH::EC3::U11::3,fold_0,codesys_ASINH,CODESYS,train,codesys,c6af70715095a9060c83fd8dbbfe8ec9663217ac7c6ff57fbcce9e15383506dc,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASINH:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_ASINH::EC4::U13::4,fold_0,codesys_ASINH,CODESYS,train,codesys,c6af70715095a9060c83fd8dbbfe8ec9663217ac7c6ff57fbcce9e15383506dc,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASINH:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_ASINH::EC5::U02::5,fold_0,codesys_ASINH,CODESYS,train,codesys,c6af70715095a9060c83fd8dbbfe8ec9663217ac7c6ff57fbcce9e15383506dc,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASINH:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_ASTRO::EC1::U01::1,fold_0,codesys_ASTRO,CODESYS,test,codesys,8c398a9368c4afefe9a64d13552780770371ae84029f85e63c1639fd9be72478,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASTRO:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_ASTRO::EC2::U01::2,fold_0,codesys_ASTRO,CODESYS,test,codesys,8c398a9368c4afefe9a64d13552780770371ae84029f85e63c1639fd9be72478,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASTRO:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_ASTRO::EC3::U11::3,fold_0,codesys_ASTRO,CODESYS,test,codesys,8c398a9368c4afefe9a64d13552780770371ae84029f85e63c1639fd9be72478,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASTRO:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_ASTRO::EC4::U13::4,fold_0,codesys_ASTRO,CODESYS,test,codesys,8c398a9368c4afefe9a64d13552780770371ae84029f85e63c1639fd9be72478,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASTRO:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_ASTRO::EC5::U02::5,fold_0,codesys_ASTRO,CODESYS,test,codesys,8c398a9368c4afefe9a64d13552780770371ae84029f85e63c1639fd9be72478,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ASTRO:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_ATAN2::EC1::U01::1,fold_0,codesys_ATAN2,CODESYS,train,codesys,22e817c2b62a9ee12e586cf0cba036d935d3335c0a7ad3c1fe06680913fb0955,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATAN2:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_ATAN2::EC2::U01::2,fold_0,codesys_ATAN2,CODESYS,train,codesys,22e817c2b62a9ee12e586cf0cba036d935d3335c0a7ad3c1fe06680913fb0955,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATAN2:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_ATAN2::EC3::U11::3,fold_0,codesys_ATAN2,CODESYS,train,codesys,22e817c2b62a9ee12e586cf0cba036d935d3335c0a7ad3c1fe06680913fb0955,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATAN2:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_ATAN2::EC4::U13::4,fold_0,codesys_ATAN2,CODESYS,train,codesys,22e817c2b62a9ee12e586cf0cba036d935d3335c0a7ad3c1fe06680913fb0955,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATAN2:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_ATAN2::EC5::U02::5,fold_0,codesys_ATAN2,CODESYS,train,codesys,22e817c2b62a9ee12e586cf0cba036d935d3335c0a7ad3c1fe06680913fb0955,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATAN2:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_ATANH::EC1::U01::1,fold_0,codesys_ATANH,CODESYS,train,codesys,74155bda31555791b4c2f764f2e237148629524d025c6789014f1f49790e40f4,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATANH:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_ATANH::EC2::U01::2,fold_0,codesys_ATANH,CODESYS,train,codesys,74155bda31555791b4c2f764f2e237148629524d025c6789014f1f49790e40f4,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATANH:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_ATANH::EC3::U11::3,fold_0,codesys_ATANH,CODESYS,train,codesys,74155bda31555791b4c2f764f2e237148629524d025c6789014f1f49790e40f4,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATANH:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_ATANH::EC4::U13::4,fold_0,codesys_ATANH,CODESYS,train,codesys,74155bda31555791b4c2f764f2e237148629524d025c6789014f1f49790e40f4,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATANH:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_ATANH::EC5::U02::5,fold_0,codesys_ATANH,CODESYS,train,codesys,74155bda31555791b4c2f764f2e237148629524d025c6789014f1f49790e40f4,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_ATANH:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_A_TRIG::EC1::U01::1,fold_0,codesys_A_TRIG,CODESYS,test,codesys,7fc34525e7983a6e9f57bcc5e75ef0b4ade1dbea597042759bb9ac01205f10db,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_A_TRIG:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_A_TRIG::EC2::U01::2,fold_0,codesys_A_TRIG,CODESYS,test,codesys,7fc34525e7983a6e9f57bcc5e75ef0b4ade1dbea597042759bb9ac01205f10db,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_A_TRIG:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_A_TRIG::EC3::U11::3,fold_0,codesys_A_TRIG,CODESYS,test,codesys,7fc34525e7983a6e9f57bcc5e75ef0b4ade1dbea597042759bb9ac01205f10db,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_A_TRIG:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_A_TRIG::EC4::U13::4,fold_0,codesys_A_TRIG,CODESYS,test,codesys,7fc34525e7983a6e9f57bcc5e75ef0b4ade1dbea597042759bb9ac01205f10db,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_A_TRIG:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_A_TRIG::EC5::U02::5,fold_0,codesys_A_TRIG,CODESYS,test,codesys,7fc34525e7983a6e9f57bcc5e75ef0b4ade1dbea597042759bb9ac01205f10db,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_A_TRIG:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_BAND_B::EC1::U01::1,fold_0,codesys_BAND_B,CODESYS,test,codesys,84847d284e3d3f6648cd7b0d00eead56780058c091529b135a1bb3106106d016,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAND_B:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_BAND_B::EC2::U01::2,fold_0,codesys_BAND_B,CODESYS,test,codesys,84847d284e3d3f6648cd7b0d00eead56780058c091529b135a1bb3106106d016,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAND_B:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_BAND_B::EC3::U11::3,fold_0,codesys_BAND_B,CODESYS,test,codesys,84847d284e3d3f6648cd7b0d00eead56780058c091529b135a1bb3106106d016,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAND_B:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_BAND_B::EC4::U13::4,fold_0,codesys_BAND_B,CODESYS,test,codesys,84847d284e3d3f6648cd7b0d00eead56780058c091529b135a1bb3106106d016,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAND_B:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_BAND_B::EC5::U02::5,fold_0,codesys_BAND_B,CODESYS,test,codesys,84847d284e3d3f6648cd7b0d00eead56780058c091529b135a1bb3106106d016,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAND_B:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_BAR_GRAPH::EC1::U01::1,fold_0,codesys_BAR_GRAPH,CODESYS,train,codesys,2c8b448a3ef7ee81d71e5880dc36fe1cd7c648fce1e450d0ff00325280b73506,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAR_GRAPH:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_BAR_GRAPH::EC2::U01::2,fold_0,codesys_BAR_GRAPH,CODESYS,train,codesys,2c8b448a3ef7ee81d71e5880dc36fe1cd7c648fce1e450d0ff00325280b73506,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAR_GRAPH:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_BAR_GRAPH::EC3::U11::3,fold_0,codesys_BAR_GRAPH,CODESYS,train,codesys,2c8b448a3ef7ee81d71e5880dc36fe1cd7c648fce1e450d0ff00325280b73506,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAR_GRAPH:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_BAR_GRAPH::EC4::U13::4,fold_0,codesys_BAR_GRAPH,CODESYS,train,codesys,2c8b448a3ef7ee81d71e5880dc36fe1cd7c648fce1e450d0ff00325280b73506,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAR_GRAPH:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_BAR_GRAPH::EC5::U02::5,fold_0,codesys_BAR_GRAPH,CODESYS,train,codesys,2c8b448a3ef7ee81d71e5880dc36fe1cd7c648fce1e450d0ff00325280b73506,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BAR_GRAPH:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_BCDC_TO_INT::EC1::U01::1,fold_0,codesys_BCDC_TO_INT,CODESYS,test,codesys,60a64229153ca53a40a32815ad80ffd19a2f0496b475dceb98b4fbc9ba0dbaa9,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BCDC_TO_INT:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_BCDC_TO_INT::EC2::U01::2,fold_0,codesys_BCDC_TO_INT,CODESYS,test,codesys,60a64229153ca53a40a32815ad80ffd19a2f0496b475dceb98b4fbc9ba0dbaa9,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BCDC_TO_INT:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_BCDC_TO_INT::EC3::U11::3,fold_0,codesys_BCDC_TO_INT,CODESYS,test,codesys,60a64229153ca53a40a32815ad80ffd19a2f0496b475dceb98b4fbc9ba0dbaa9,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BCDC_TO_INT:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_BCDC_TO_INT::EC4::U13::4,fold_0,codesys_BCDC_TO_INT,CODESYS,test,codesys,60a64229153ca53a40a32815ad80ffd19a2f0496b475dceb98b4fbc9ba0dbaa9,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BCDC_TO_INT:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_BCDC_TO_INT::EC5::U02::5,fold_0,codesys_BCDC_TO_INT,CODESYS,test,codesys,60a64229153ca53a40a32815ad80ffd19a2f0496b475dceb98b4fbc9ba0dbaa9,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BCDC_TO_INT:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_BETA::EC1::U01::1,fold_0,codesys_BETA,CODESYS,train,codesys,c955e2d7373fd4def9a6cbd55a0e1e921c70bf54a696ba770b3fdb7afd1974f3,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BETA:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_BETA::EC2::U01::2,fold_0,codesys_BETA,CODESYS,train,codesys,c955e2d7373fd4def9a6cbd55a0e1e921c70bf54a696ba770b3fdb7afd1974f3,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BETA:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_BETA::EC3::U11::3,fold_0,codesys_BETA,CODESYS,train,codesys,c955e2d7373fd4def9a6cbd55a0e1e921c70bf54a696ba770b3fdb7afd1974f3,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BETA:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_BETA::EC4::U13::4,fold_0,codesys_BETA,CODESYS,train,codesys,c955e2d7373fd4def9a6cbd55a0e1e921c70bf54a696ba770b3fdb7afd1974f3,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BETA:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_BETA::EC5::U02::5,fold_0,codesys_BETA,CODESYS,train,codesys,c955e2d7373fd4def9a6cbd55a0e1e921c70bf54a696ba770b3fdb7afd1974f3,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BETA:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_BFT_TO_MS::EC1::U01::1,fold_0,codesys_BFT_TO_MS,CODESYS,train,codesys,eed7ef3e27b1c71adb6bff5b7bc5fec32a5d45cf68e6449d2d578fd883d786f2,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BFT_TO_MS:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_BFT_TO_MS::EC2::U01::2,fold_0,codesys_BFT_TO_MS,CODESYS,train,codesys,eed7ef3e27b1c71adb6bff5b7bc5fec32a5d45cf68e6449d2d578fd883d786f2,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BFT_TO_MS:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_BFT_TO_MS::EC3::U11::3,fold_0,codesys_BFT_TO_MS,CODESYS,train,codesys,eed7ef3e27b1c71adb6bff5b7bc5fec32a5d45cf68e6449d2d578fd883d786f2,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BFT_TO_MS:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_BFT_TO_MS::EC4::U13::4,fold_0,codesys_BFT_TO_MS,CODESYS,train,codesys,eed7ef3e27b1c71adb6bff5b7bc5fec32a5d45cf68e6449d2d578fd883d786f2,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BFT_TO_MS:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_BFT_TO_MS::EC5::U02::5,fold_0,codesys_BFT_TO_MS,CODESYS,train,codesys,eed7ef3e27b1c71adb6bff5b7bc5fec32a5d45cf68e6449d2d578fd883d786f2,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BFT_TO_MS:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_BINOM::EC1::U01::1,fold_0,codesys_BINOM,CODESYS,train,codesys,4aad785f54654fd008ce5c8c965426238cf1810363d635488a26e1ec4ea92a22,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BINOM:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_BINOM::EC2::U01::2,fold_0,codesys_BINOM,CODESYS,train,codesys,4aad785f54654fd008ce5c8c965426238cf1810363d635488a26e1ec4ea92a22,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BINOM:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_BINOM::EC3::U11::3,fold_0,codesys_BINOM,CODESYS,train,codesys,4aad785f54654fd008ce5c8c965426238cf1810363d635488a26e1ec4ea92a22,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BINOM:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_BINOM::EC4::U13::4,fold_0,codesys_BINOM,CODESYS,train,codesys,4aad785f54654fd008ce5c8c965426238cf1810363d635488a26e1ec4ea92a22,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BINOM:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_BINOM::EC5::U02::5,fold_0,codesys_BINOM,CODESYS,train,codesys,4aad785f54654fd008ce5c8c965426238cf1810363d635488a26e1ec4ea92a22,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BINOM:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_BIN_TO_BYTE::EC1::U01::1,fold_0,codesys_BIN_TO_BYTE,CODESYS,test,codesys,10c3482140f10861ce456266675977205329ab6f2b92c73257c0783f36b4bc15,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BIN_TO_BYTE:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_BIN_TO_BYTE::EC2::U01::2,fold_0,codesys_BIN_TO_BYTE,CODESYS,test,codesys,10c3482140f10861ce456266675977205329ab6f2b92c73257c0783f36b4bc15,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BIN_TO_BYTE:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_BIN_TO_BYTE::EC3::U11::3,fold_0,codesys_BIN_TO_BYTE,CODESYS,test,codesys,10c3482140f10861ce456266675977205329ab6f2b92c73257c0783f36b4bc15,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BIN_TO_BYTE:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_BIN_TO_BYTE::EC4::U13::4,fold_0,codesys_BIN_TO_BYTE,CODESYS,test,codesys,10c3482140f10861ce456266675977205329ab6f2b92c73257c0783f36b4bc15,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BIN_TO_BYTE:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_BIN_TO_BYTE::EC5::U02::5,fold_0,codesys_BIN_TO_BYTE,CODESYS,test,codesys,10c3482140f10861ce456266675977205329ab6f2b92c73257c0783f36b4bc15,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BIN_TO_BYTE:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_BIN_TO_DWORD::EC1::U01::1,fold_0,codesys_BIN_TO_DWORD,CODESYS,train,codesys,2de3697719977829688a97bdb4b4cb49dc920c3b1a2813a13da66375241ebf8c,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_BIN_TO_DWORD:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
