sample_id,program_name,toolchain,fold_id,source_match_status,source_file_count,source_paths_rel,source_sha256,source_function_block_names,source_function_names,source_program_names,source_oracle_function_block,production_sa001_positive,ungated_pattern_positive,ungated_confusion_category,oracle_definition,rule_definition,evidence_label,uncertainty_reason
geb_BLIND_NIGHT,BLIND_NIGHT,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_BLIND_NIGHT/BLIND_NIGHT.ST,154fd5bf4f8266c3d891348a16319e55c71c8f559d1be683d3756c8b35ec34d0,BLIND_NIGHT_Block,DT_TO_DATE2;DT_TO_TOD2;TIME_TO_UDINT2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BLIND_SCENE,BLIND_SCENE,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_BLIND_SCENE/BLIND_SCENE.ST,44fa9922eeadc078be92a34e5490aa10233debd5e1e221f9790a63a1e9e6f376,BLIND_SCENE_Block,_BYTE_TO_INT,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BLIND_SECURITY,BLIND_SECURITY,GEB,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_BLIND_SECURITY/BLIND_SECURITY.ST,d64c77afde0d7ae0195fdda2cc1176e267baafed3c51bbbcf9ec77a4c043e592,BLIND_SECURITY_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BLIND_SET,BLIND_SET,GEB,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_BLIND_SET/BLIND_SET.ST,c617101580b4864a0272142ffdc7b4f58742dd6c19879d4809a2e8a3cf58c260,BLIND_SET_Block;T_PLC_MS_block,UDINT_TO_TIME2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BLIND_SHADE_S,BLIND_SHADE_S,GEB,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_BLIND_SHADE_S/BLIND_SHADE_S.ST,2faf1f272633655bf73c5a4fafae124ce9bc3cfb8c0126321cf964984969d3f9,BLIND_SHADE_S_Block,DT_TO_TOD2;TIME_TO_UDINT2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BOILER,BOILER,GEB,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_BOILER/BOILER.ST,3e1f43daaa4ef6db6cc5232cc16553c002d47234c38ebc736fdeb350301b3bc6,BOILER_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BUFFER_COMP,BUFFER_COMP,GEB,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/BUFFER_COMP/BUFFER_COMP.ST,a9bca2903097cc9ba8876b33b77ac1f8d9c71313ec6c4fda1776cf603243b1a4,BUFFER_COMP_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BUFFER_COMP_NW,BUFFER_COMP_NW,GEB,fold_9,MULTIPLE_CONSISTENT,2,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/Network_BUFFER_COMP_NW/BUFFER_COMP_NW.ST;AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/sample_project/oscat/Network/BUFFER_COMP_NW.ST,11f6270d3ba7a3e60a1fabe469470f58fe5135e33ed4b7be1eff23e06f690558;0767687dd60a7eb60500666b457de3f3bc7fab9aeace023850fb18907a7f118f,BUFFER_COMP_NW,,instance0;program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BUILDING_VERSION,BUILDING_VERSION,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_BUILDING_VERSION/BUILDING_VERSION.ST,be6bc7265e0649d84bc70c731781eef00ea0c12743ad04b02f62a82811749bc0,,BUILDING_VERSION;SET_DATE;_INT_TO_UDINT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BURNER,BURNER,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_BURNER/BURNER.ST,01b31a2531e48a9f8ccd40892997780f99aa10e46e314eda0f6016bec684a92e,BURNER_Block;ONTIME_Block;T_PLC_MS_block,UDINT_TO_TIME2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BYTE_OF_BIT,BYTE_OF_BIT,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/BYTE_OF_BIT/BYTE_OF_BIT.ST,e630d99de77c09627d894552c2ddf704084168b207844201231d1759f7d960a1,,BYTE_OF_BIT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BYTE_OF_DWORD,BYTE_OF_DWORD,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/BYTE_OF_DWORD/BYTE_OF_DWORD.ST,00386ca9bd3214380e96e00ae6d7cacc11879c7d092ec41c4b54cef07a1e1a70,,BYTE_OF_DWORD;_BYTE_TO_INT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BYTE_TO_BITS,BYTE_TO_BITS,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/BYTE_TO_BITS/BYTE_TO_BITS.ST,d37deb72cb5878719baff2b94489f237188953ddd8f60bbdf98341248b9bbfa2,BYTE_TO_BITS,BIT_OF_DWORD,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BYTE_TO_GRAY,BYTE_TO_GRAY,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/BYTE_TO_GRAY/BYTE_TO_GRAY.ST,ef054dabc2289358678584d8372a8511726823da8d4d40600a5248485b716205,,BYTE_TO_GRAY,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BYTE_TO_RANGE,BYTE_TO_RANGE,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/BYTE_TO_RANGE/BYTE_TO_RANGE.ST,b1ae75388838e4c0998eac4e3f426103635352a714e0bdfb460df85ffdad8f1a,,BYTE_TO_RANGE;_BYTE_TO_REAL,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BYTE_TO_STRB,BYTE_TO_STRB,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/BYTE_TO_STRB/BYTE_TO_STRB.ST,f1e3a9a0f5d607598e4518d239711bcfb1633d092c726fb4b215c675a8f0b377,BYTE_TO_STRB_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BYTE_TO_STRH,BYTE_TO_STRH,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/BYTE_TO_STRH/BYTE_TO_STRH.ST,58a906736e8f949591e6e7490a497c622d8f0a46568b901dac7938ea3de141a0,BYTE_TO_STRH_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_BYTE_TO_TIME,BYTE_TO_TIME,GEB,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/BYTE_TO_TIME/BYTE_TO_TIME.ST,ae62ff7880ff4ae54244a2bfcedb09c06e0be95a9ba54159872b9585389274a5,,BYTE_TO_TIME2;_BYTE_TO_INT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_B_TRIG,B_TRIG,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/B_TRIG/B_TRIG.ST,fffc99a849d2746becc902f2b74f61568d3e15cd35857e7641f338a05fb71dd5,B_TRIG,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CABS,CABS,GEB,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CABS/CABS.ST,ea3cc6b18dd0363eed87b9afc47057a073c9dd5a7b9809dbd7b5e5b0d737de8b,CABS_Block,HYPOT,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CACOS,CACOS,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CACOS/CACOS.ST,9d38b1b7b71d2ef741ad5fca3073cc2096f5a4f5bc37e7532567c2c96a849eaa,CACOSH_Block;CACOS_Block;CLOG_Block;CSQRT_Block,ATAN2;HYPOT;SGN,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CACOSH,CACOSH,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CACOSH/CACOSH.ST,ecee2f6957a4c532fbed4f9b0b87ba22438581c861dce8c9338e43bb5fc6c0b9,CACOSH_Block;CLOG_Block;CSQRT_Block,ATAN2;HYPOT;SGN,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CADD,CADD,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CADD/CADD.ST,43c981d9162ded748e2e461cf3a184ff8c8a561b8ddf252c5e101c3334c4e032,CADD_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CALENDAR_CALC,CALENDAR_CALC,GEB,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CALENDAR_CALC/CALENDAR_CALC.ST,fb86749e395670ae2b8a2fdecf9dfbf38b079eabad420f029cdc4d4fdba9ee20,CALENDAR_CALC;HOLIDAY_Block;SETUP_LANGUAGE_Block;SETUP_LOCATION;SETUP_WEEKDAYS;SUN_POS;SUN_TIME_Block,DATE_ADD;DAY_OF_DATE;DAY_OF_MONTH;DAY_OF_WEEK;DAY_OF_YEAR;DAY_OF_YEAR_UDINT;DEG;DST;DT_TO_DATE2;DT_TO_TOD2;EASTER;FLOOR2;HOUR;HOUR_TO_TIME;HOUR_TO_TOD;LEAP_OF_DATE;LEAP_YEAR;MODR;MONTH_OF_DATE;RAD;REFRACTION;SET_DATE;SET_DT;SUN_MIDDAY;SUN_MIDDAY_UDINT;TIME_TO_UDINT2;TOD_TO_REAL2;UTC_TO_LTIME;WORK_WEEK;YEAR_BEGIN;YEAR_OF_DATE;_INT_TO_UDINT;_REAL_TO_UDINT,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CALIBRATE,CALIBRATE,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CALIBRATE/CALIBRATE.ST,cde469523d98989e814a771f7ec73195c22bc1bcab12bde76a9d30e661d84c9f,CALIBRATE,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CARG,CARG,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CARG/CARG.ST,a155bcb05158ba79e5e362d752bd0f7c48e5a47ba6e3a4cb041e03d0061ed1ca,CARG_Block,ATAN2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CASIN,CASIN,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CASIN/CASIN.ST,9e6d7bdfd767a57ed0e22d8c2c9fc2c00168c671a69f791c00aa6aa4ebd174f8,CASINH_Block;CASIN_Block;CLOG_Block;CSQRT_Block,ATAN2;HYPOT;SGN,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CASINH,CASINH,GEB,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CASINH/CASINH.ST,41b31af69cbdd0396ca94a56073fa3939c756ae05932a6e70dcbc5f04bfa37e0,CASINH_Block;CLOG_Block;CSQRT_Block,ATAN2;HYPOT;SGN,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CATAN,CATAN,GEB,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CATAN/CATAN.ST,fc5dd50cf45d93f2c38fef930c0e69e8a68240516cc77b9c745489de91598719,CATAN_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CATANH,CATANH,GEB,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CATANH/CATANH.ST,19866bef81a38979bae15b04bd14b9d6bdb6bbee564fe7879401708ac098c97e,CATANH_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CAUCHY,CAUCHY,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CAUCHY/CAUCHY.ST,13a491985f51e7e9d2971da20c2203418bc0b2146f87a4f3fe144fd98a63ebcb,,CAUCHY,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CAUCHYCD,CAUCHYCD,GEB,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CAUCHYCD/CAUCHYCD.ST,018eb52c72e10da99647fe1673156b1a035f3ba8b8e05165ab8a30c76f978d9b,,CAUCHYCD,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CCON,CCON,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CCON/CCON.ST,cc119e442567a5a2f4dac281f8c824f6ca4c5b0b2df3c3adec95abaf36eefb0a,CCON_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CCOS,CCOS,GEB,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CCOS/CCOS.ST,c4d7d7bea03080845d0dd595a70e09d55484991e8f41e91b3c248166a607c1fb,CCOSH_Block;CCOS_Block;CSET_Block,COSH;SINH,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CCOSH,CCOSH,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CCOSH/CCOSH.ST,7e5aa379627d5b41cba764da04abd0a79dc0fd0fbedac6132e0e7d783c02d90c,CCOSH_Block,COSH;SINH,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CDIV,CDIV,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CDIV/CDIV.ST,c9c1a8e61b86d2e17e41f6dd38e6edc57969c3eb43609e0ca1a9c494e63803e5,CDIV_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CEIL,CEIL,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CEIL/CEIL.ST,12df5a64740d8d4af088b5b43bd3d28099a21061f8b4fe40fdeb85aabf5755ba,,CEIL,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CEIL2,CEIL2,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CEIL2/CEIL2.ST,372cd418a00f663ecbb6cba8a436d9be0c411022701dbb082dc8aacc27e6fbe2,,CEIL2;_REAL_TO_DINT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CEXP,CEXP,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CEXP/CEXP.ST,263694f75034131afe6e170cdf927f50c46adf376b9dd39bf989672122051333,CEXP_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CHARNAME,CHARNAME,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CHARNAME/CHARNAME.ST,c62e0b40c81e2f7bf57fa727b1cb46f46c5f2fb1abab91d9900dd2559534f312,CHARNAME_Block;CHR_TO_STRING_Block;SETUP_CHARNAMES_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CHECK_PARITY,CHECK_PARITY,GEB,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CHECK_PARITY/CHECK_PARITY.ST,fac31591996dc0d11f84d680dc211533862ba176ebfda4b7c8a24b7015ffc911,,BIT_OF_DWORD;CHECK_PARITY,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CHR_TO_STRING,CHR_TO_STRING,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CHR_TO_STRING/CHR_TO_STRING.ST,5acd974153aea80b5e7b91d3840eb8c5976c9ca44ef48d9893f4ed5aa70bf1af,CHR_TO_STRING_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CINV,CINV,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CINV/CINV.ST,5900928b05bc7b9a777b60d17b4405dea1bbfef9d4fd243dbfafc01d51298eb7,CINV_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CIRCLE_A,CIRCLE_A,GEB,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CIRCLE_A/CIRCLE_A.ST,005f0ffaa8280acd918668d7b68e4b482a6263b3b4c6e168968805e28938c713,,CIRCLE_A,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CIRCLE_C,CIRCLE_C,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CIRCLE_C/CIRCLE_C.ST,eaf9377bfaaa69bda9aa9f2fb2d1c2a2e536593b8cd05ee9234af4a26e9f091a,,CIRCLE_C,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CIRCLE_SEG,CIRCLE_SEG,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CIRCLE_SEG/CIRCLE_SEG.ST,86600a69a9fe8274e3bb8194887deb6fc81ca1aef76e2ef82a07e627f41dfb3d,,CIRCLE_SEG,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CLEAN,CLEAN,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CLEAN/CLEAN.ST,c105c5a9870e1572f0f2e681723a8be156f95a9c39fa771c1e4bdb45510cd7c1,CLEAN_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CLICK_CNT,CLICK_CNT,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CLICK_CNT/CLICK_CNT.ST,c1635891f2e4e09b20f74b1341858055909adf9998b989016462bb647f21e633,CLICK_CNT,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CLICK_DEC,CLICK_DEC,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CLICK_DEC/CLICK_DEC.ST,00d4c7be09ac637fe373116376cb0ae569771b24c10bd250736590c11431c036,CLICK_DEC,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CLK_DIV,CLK_DIV,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CLK_DIV/CLK_DIV.ST,6376fa6c85485f61813a5364a603771146266e46babb56e22a36aa315fb22b96,CLK_DIV,BIT_OF_DWORD,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_CLK_N,CLK_N,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/CLK_N/CLK_N.ST,67a9b38d33c9f3c011fa0c570a78fd41adc10c87cd2b8e34e2f1c86a8fe46e1b,CLK_N;T_PLC_MS_block,BIT_OF_DWORD,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
